timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb
2025-07-29 06:14:37.026039,8.16,2400.0,36.19,10.21,2.55,2.32,1.19,1.93
2025-07-29 06:15:37.026039,17.23,2400.0,20.29,12.75,0.39,2.26,0.09,1.95
2025-07-29 06:16:37.026039,11.17,2400.0,27.81,11.55,0.17,1.89,1.42,0.61
2025-07-29 06:17:37.026039,16.8,2400.0,41.72,9.32,3.65,1.42,0.24,1.95
2025-07-29 06:18:37.026039,18.86,2400.0,27.37,11.62,4.28,0.68,1.86,0.97
2025-07-29 06:19:37.026039,7.3,2400.0,27.68,11.57,3.91,2.52,1.2,1.37
2025-07-29 06:20:37.026039,15.87,2400.0,36.33,10.19,4.08,2.06,1.21,0.85
2025-07-29 06:21:37.026039,5.72,2400.0,48.5,8.24,4.46,1.55,0.61,1.05
2025-07-29 06:22:37.026039,14.97,2400.0,34.11,10.54,2.85,0.5,0.24,1.12
2025-07-29 06:23:37.026039,21.31,2400.0,43.51,9.04,2.06,1.04,1.01,0.8
2025-07-29 06:24:37.026039,28.52,2400.0,27.87,11.54,2.08,0.37,0.12,0.2
2025-07-29 06:25:37.026039,19.44,2400.0,35.12,10.38,1.67,1.31,0.82,1.7
2025-07-29 06:26:37.026039,25.27,2400.0,46.54,8.55,0.0,1.33,0.46,0.78
2025-07-29 06:27:37.026039,7.81,2400.0,23.8,12.19,0.68,0.07,1.92,1.84
2025-07-29 06:28:37.026039,15.15,2400.0,33.9,10.58,3.58,0.33,1.07,1.53
2025-07-29 06:29:37.026039,17.68,2400.0,27.25,11.64,0.47,1.94,1.34,0.18
2025-07-29 06:30:37.026039,11.84,2400.0,34.29,10.51,4.58,0.43,0.84,1.23
2025-07-29 06:31:37.026039,23.64,2400.0,27.42,11.61,3.25,2.81,1.03,1.99
2025-07-29 06:32:37.026039,6.73,2400.0,49.77,8.04,4.81,0.13,1.37,0.89
2025-07-29 06:33:37.026039,21.54,2400.0,20.17,12.77,0.07,1.53,1.5,1.07
2025-07-29 06:34:37.026039,25.22,2400.0,25.06,11.99,3.75,1.68,0.6,0.04
2025-07-29 06:35:37.026039,14.52,2400.0,20.45,12.73,1.02,2.73,1.48,0.92
2025-07-29 06:36:37.026039,23.1,2400.0,39.55,9.67,0.43,1.25,1.96,0.96
2025-07-29 06:37:37.026039,17.96,2400.0,28.39,11.46,3.62,2.81,0.09,0.02
2025-07-29 06:38:37.026039,19.97,2400.0,33.41,10.65,0.93,2.72,1.42,1.03
2025-07-29 06:39:37.026039,25.98,2400.0,29.08,11.35,0.31,2.63,1.9,0.54
2025-07-29 06:40:37.026039,16.11,2400.0,30.7,11.09,0.08,0.61,0.98,1.27
2025-07-29 06:41:37.026039,7.29,2400.0,41.36,9.38,4.73,1.78,0.19,1.66
2025-07-29 06:42:37.026039,19.84,2400.0,22.21,12.45,1.85,1.24,0.13,0.55
2025-07-29 06:43:37.026039,14.7,2400.0,36.04,10.23,3.12,0.08,0.99,0.28
2025-07-29 06:44:37.026039,17.18,2400.0,42.94,9.13,1.04,0.4,1.07,0.45
2025-07-29 06:45:37.026039,9.81,2400.0,33.51,10.64,3.63,0.94,0.24,0.86
2025-07-29 06:46:37.026039,22.81,2400.0,45.0,8.8,3.05,0.52,1.64,0.08
2025-07-29 06:47:37.026039,19.61,2400.0,48.27,8.28,0.69,0.45,0.42,0.72
2025-07-29 06:48:37.026039,28.59,2400.0,37.35,10.02,0.88,2.88,0.45,1.06
2025-07-29 06:49:37.026039,5.32,2400.0,38.07,9.91,0.99,0.27,1.72,1.65
2025-07-29 06:50:37.026039,14.03,2400.0,44.12,8.94,1.4,2.86,0.57,1.11
2025-07-29 06:51:37.026039,24.99,2400.0,40.58,9.51,1.77,1.22,1.11,1.69
2025-07-29 06:52:37.026039,73.64,2400.0,79.29,3.31,55.03,75.48,253.49,43.39
2025-07-29 06:53:37.026039,28.11,2400.0,20.07,12.79,2.6,1.09,1.47,1.71
2025-07-29 06:54:37.026039,6.56,2400.0,20.06,12.79,4.13,0.54,1.14,1.84
2025-07-29 06:55:37.026039,28.16,2400.0,26.83,11.71,1.46,1.45,1.61,0.99
2025-07-29 06:56:37.026039,24.34,2400.0,30.65,11.1,3.54,1.6,1.71,1.05
2025-07-29 06:57:37.026039,14.97,2400.0,35.78,10.28,2.76,0.71,1.41,0.48
2025-07-29 06:58:37.026039,5.41,2400.0,26.35,11.78,3.77,2.27,1.98,1.31
2025-07-29 06:59:37.026039,24.63,2400.0,27.55,11.59,1.53,1.16,0.3,1.46
2025-07-29 07:00:37.026039,10.84,2400.0,23.88,12.18,4.73,2.17,1.2,0.18
2025-07-29 07:01:37.026039,10.46,2400.0,20.44,12.73,2.57,1.13,0.63,1.4
2025-07-29 07:02:37.026039,7.15,2400.0,24.62,12.06,0.78,0.43,1.11,0.65
2025-07-29 07:03:37.026039,29.22,2400.0,41.38,9.38,1.82,0.73,1.4,1.73
2025-07-29 07:04:37.026039,16.6,2400.0,39.8,9.63,4.21,2.12,0.65,0.32
2025-07-29 07:05:37.026039,21.94,2400.0,49.61,8.06,2.87,0.85,0.91,0.42
2025-07-29 07:06:37.026039,28.67,2400.0,44.76,8.84,4.58,1.69,0.55,1.85
2025-07-29 07:07:37.026039,22.79,2400.0,38.8,9.79,4.27,1.12,0.19,0.03
2025-07-29 07:08:37.026039,14.25,2400.0,42.24,9.24,2.79,2.68,1.85,1.07
2025-07-29 07:09:37.026039,7.6,2400.0,21.37,12.58,3.13,2.12,0.7,1.77
2025-07-29 07:10:37.026039,18.54,2400.0,21.88,12.5,3.99,2.01,0.93,1.49
2025-07-29 07:11:37.026039,21.58,2400.0,38.13,9.9,0.29,0.77,1.57,0.4
2025-07-29 07:12:37.026039,82.17,2400.0,82.83,2.75,188.88,92.57,253.35,14.9
2025-07-29 07:13:37.026039,6.69,2400.0,33.19,10.69,3.44,1.14,0.31,1.67
2025-07-29 07:14:37.026039,29.99,2400.0,39.24,9.72,3.33,2.19,1.54,1.53
2025-07-29 07:15:37.026039,16.48,2400.0,49.15,8.14,4.46,1.63,0.28,1.06
2025-07-29 07:16:37.026039,5.8,2400.0,30.63,11.1,1.67,2.96,1.52,1.15
2025-07-29 07:17:37.026039,16.42,2400.0,32.45,10.81,4.36,0.27,0.82,0.16
2025-07-29 07:18:37.026039,79.94,2400.0,89.08,1.75,125.54,71.65,198.0,26.37
2025-07-29 07:19:37.026039,29.43,2400.0,46.61,8.54,0.92,0.05,0.75,1.79
2025-07-29 07:20:37.026039,28.38,2400.0,44.44,8.89,2.58,0.04,1.03,1.82
2025-07-29 07:21:37.026039,12.95,2400.0,39.24,9.72,4.04,1.43,1.03,0.77
2025-07-29 07:22:37.026039,23.04,2400.0,25.09,11.99,4.3,1.78,1.45,0.07
2025-07-29 07:23:37.026039,19.6,2400.0,36.4,10.18,0.19,1.17,0.68,0.8
2025-07-29 07:24:37.026039,16.62,2400.0,27.33,11.63,2.72,0.58,0.42,0.86
2025-07-29 07:25:37.026039,6.61,2400.0,38.66,9.81,2.63,2.68,1.23,1.6
2025-07-29 07:26:37.026039,23.51,2400.0,31.54,10.95,0.87,1.15,1.96,1.35
2025-07-29 07:27:37.026039,25.49,2400.0,42.19,9.25,1.87,0.52,1.64,0.27
2025-07-29 07:28:37.026039,27.76,2400.0,28.12,11.5,0.66,0.52,0.68,0.87
2025-07-29 07:29:37.026039,22.35,2400.0,22.23,12.44,3.67,0.55,1.5,1.18
2025-07-29 07:30:37.026039,24.0,2400.0,38.76,9.8,2.24,1.51,1.79,0.53
2025-07-29 07:31:37.026039,6.05,2400.0,29.77,11.24,3.57,2.78,0.59,1.73
2025-07-29 07:32:37.026039,5.71,2400.0,47.91,8.33,4.32,1.99,0.84,0.57
2025-07-29 07:33:37.026039,25.88,2400.0,34.2,10.53,3.83,0.62,0.58,1.08
2025-07-29 07:34:37.026039,16.7,2400.0,28.34,11.47,4.65,2.48,0.63,0.75
2025-07-29 07:35:37.026039,17.96,2400.0,42.91,9.13,0.19,0.22,1.52,0.96
2025-07-29 07:36:37.026039,26.76,2400.0,48.45,8.25,0.49,2.19,0.64,0.93
2025-07-29 07:37:37.026039,6.54,2400.0,29.59,11.27,4.63,0.15,1.9,1.89
2025-07-29 07:38:37.026039,16.0,2400.0,38.21,9.89,4.2,2.11,0.89,0.81
2025-07-29 07:39:37.026039,12.27,2400.0,37.93,9.93,2.29,0.81,0.15,1.65
2025-07-29 07:40:37.026039,27.74,2400.0,20.29,12.75,2.3,0.8,1.52,1.82
2025-07-29 07:41:37.026039,17.01,2400.0,49.76,8.04,1.06,2.13,1.34,0.29
2025-07-29 07:42:37.026039,26.48,2400.0,25.14,11.98,1.61,0.32,0.27,1.96
2025-07-29 07:43:37.026039,13.65,2400.0,49.98,8.0,4.17,1.41,1.05,1.64
2025-07-29 07:44:37.026039,9.7,2400.0,45.72,8.68,3.9,1.39,1.26,1.49
2025-07-29 07:45:37.026039,12.01,2400.0,43.07,9.11,1.93,0.89,1.93,0.29
2025-07-29 07:46:37.026039,27.84,2400.0,38.73,9.8,3.77,1.04,1.15,1.21
2025-07-29 07:47:37.026039,16.11,2400.0,23.81,12.19,4.57,0.64,0.19,1.36
2025-07-29 07:48:37.026039,9.13,2400.0,26.7,11.73,0.69,0.1,0.33,0.3
2025-07-29 07:49:37.026039,22.1,2400.0,37.76,9.96,1.22,1.5,1.65,0.45
2025-07-29 07:50:37.026039,14.18,2400.0,24.29,12.11,1.01,0.86,0.26,0.48
2025-07-29 07:51:37.026039,16.64,2400.0,22.24,12.44,0.11,0.83,1.9,0.37
2025-07-29 07:52:37.026039,9.46,2400.0,37.12,10.06,2.09,2.43,0.97,1.71
2025-07-29 07:53:37.026039,19.94,2400.0,28.75,11.4,1.79,0.37,0.56,1.13
2025-07-29 07:54:37.026039,25.93,2400.0,37.99,9.92,3.8,0.92,1.97,1.94
2025-07-29 07:55:37.026039,20.01,2400.0,40.13,9.58,3.41,2.07,1.76,1.66
2025-07-29 07:56:37.026039,18.54,2400.0,39.51,9.68,4.69,0.59,0.13,1.98
2025-07-29 07:57:37.026039,78.74,2400.0,85.68,2.29,128.2,64.93,181.87,12.97
2025-07-29 07:58:37.026039,29.1,2400.0,38.31,9.87,3.29,1.65,0.61,1.13
2025-07-29 07:59:37.026039,27.28,2400.0,24.27,12.12,1.2,0.11,1.38,0.87
2025-07-29 08:00:37.026039,12.71,2400.0,47.84,8.35,1.33,1.13,0.35,0.95
2025-07-29 08:01:37.026039,6.68,2400.0,22.57,12.39,1.18,2.36,1.56,1.02
2025-07-29 08:02:37.026039,16.08,2400.0,47.48,8.4,0.33,1.11,0.52,1.76
2025-07-29 08:03:37.026039,22.74,2400.0,37.88,9.94,4.34,1.37,0.26,1.27
2025-07-29 08:04:37.026039,20.85,2400.0,46.86,8.5,4.64,0.26,0.37,0.36
2025-07-29 08:05:37.026039,25.72,2400.0,35.89,10.26,4.61,1.92,1.76,1.6
2025-07-29 08:06:37.026039,14.71,2400.0,44.48,8.88,0.11,2.75,0.5,0.54
2025-07-29 08:07:37.026039,14.85,2400.0,28.68,11.41,3.21,2.14,1.37,1.18
2025-07-29 08:08:37.026039,19.83,2400.0,41.23,9.4,3.64,2.08,1.66,0.99
2025-07-29 08:09:37.026039,8.39,2400.0,42.14,9.26,2.19,1.87,1.15,1.42
2025-07-29 08:10:37.026039,8.49,2400.0,25.9,11.86,2.35,1.96,1.43,1.1
2025-07-29 08:11:37.026039,21.61,2400.0,22.36,12.42,3.58,0.66,1.31,0.94
2025-07-29 08:12:37.026039,14.43,2400.0,20.87,12.66,0.41,2.26,0.43,1.63
2025-07-29 08:13:37.026039,24.99,2400.0,36.87,10.1,0.09,2.07,0.18,1.73
2025-07-29 08:14:37.026039,26.75,2400.0,43.76,9.0,2.91,1.59,0.38,0.26
2025-07-29 08:15:37.026039,19.73,2400.0,48.76,8.2,0.42,2.07,0.92,1.79
2025-07-29 08:16:37.026039,24.5,2400.0,32.31,10.83,3.67,2.53,0.4,0.92
2025-07-29 08:17:37.026039,25.58,2400.0,46.06,8.63,1.19,1.86,1.6,1.14
2025-07-29 08:18:37.026039,5.59,2400.0,46.28,8.6,0.88,0.28,1.19,1.8
2025-07-29 08:19:37.026039,8.81,2400.0,46.3,8.59,2.52,1.69,1.19,0.31
2025-07-29 08:20:37.026039,27.64,2400.0,46.94,8.49,1.73,2.21,1.18,0.92
2025-07-29 08:21:37.026039,10.15,2400.0,39.64,9.66,0.65,2.42,1.73,1.51
2025-07-29 08:22:37.026039,10.28,2400.0,45.19,8.77,3.91,2.06,1.12,0.35
2025-07-29 08:23:37.026039,27.84,2400.0,27.38,11.62,1.49,0.58,1.28,0.19
2025-07-29 08:24:37.026039,27.85,2400.0,24.8,12.03,2.48,1.48,1.93,0.18
2025-07-29 08:25:37.026039,13.08,2400.0,49.8,8.03,2.8,1.63,1.26,0.63
2025-07-29 08:26:37.026039,13.16,2400.0,39.79,9.63,3.82,1.32,0.67,1.13
2025-07-29 08:27:37.026039,9.7,2400.0,44.06,8.95,1.74,2.59,1.89,0.13
2025-07-29 08:28:37.026039,6.5,2400.0,45.46,8.73,1.57,2.9,1.74,1.12
2025-07-29 08:29:37.026039,89.2,2400.0,81.69,2.93,67.97,67.28,196.05,41.71
2025-07-29 08:30:37.026039,16.89,2400.0,38.75,9.8,0.23,0.7,1.24,1.7
2025-07-29 08:31:37.026039,94.47,2400.0,87.96,1.93,159.65,88.79,53.05,42.39
2025-07-29 08:32:37.026039,8.21,2400.0,23.12,12.3,2.0,0.6,0.12,0.81
2025-07-29 08:33:37.026039,89.36,2400.0,78.87,3.38,143.05,57.15,288.64,20.07
2025-07-29 08:34:37.026039,14.98,2400.0,34.31,10.51,1.16,0.82,1.41,0.06
2025-07-29 08:35:37.026039,15.01,2400.0,21.94,12.49,2.33,0.55,0.88,0.24
2025-07-29 08:36:37.026039,12.34,2400.0,36.0,10.24,1.37,1.76,0.38,1.96
2025-07-29 08:37:37.026039,14.21,2400.0,21.12,12.62,2.63,1.44,1.39,1.9
2025-07-29 08:38:37.026039,80.26,2400.0,71.75,4.52,95.63,60.12,208.74,10.08
2025-07-29 08:39:37.026039,5.26,2400.0,39.01,9.76,3.79,0.95,0.96,1.27
2025-07-29 08:40:37.026039,25.83,2400.0,22.67,12.37,2.45,2.76,0.94,0.11
2025-07-29 08:41:37.026039,8.03,2400.0,36.27,10.2,2.3,1.72,1.1,0.33
2025-07-29 08:42:37.026039,17.94,2400.0,31.22,11.0,1.64,1.93,1.23,1.68
2025-07-29 08:43:37.026039,14.06,2400.0,34.42,10.49,4.95,1.65,0.62,0.31
2025-07-29 08:44:37.026039,7.93,2400.0,46.69,8.53,1.82,1.72,1.54,0.89
2025-07-29 08:45:37.026039,21.81,2400.0,46.42,8.57,0.54,1.96,1.47,1.17
2025-07-29 08:46:37.026039,17.25,2400.0,26.42,11.77,3.08,2.49,0.34,1.35
2025-07-29 08:47:37.026039,12.62,2400.0,45.54,8.71,3.13,1.26,1.19,1.4
2025-07-29 08:48:37.026039,17.93,2400.0,27.08,11.67,4.48,2.76,1.83,0.08
2025-07-29 08:49:37.026039,23.56,2400.0,27.62,11.58,4.48,2.36,1.61,1.74
2025-07-29 08:50:37.026039,12.82,2400.0,48.79,8.19,3.45,2.52,1.27,1.74
2025-07-29 08:51:37.026039,15.0,2400.0,20.24,12.76,4.08,1.23,1.97,1.97
2025-07-29 08:52:37.026039,27.19,2400.0,43.87,8.98,4.7,0.68,1.42,1.19
2025-07-29 08:53:37.026039,22.41,2400.0,34.53,10.48,0.52,1.96,0.78,0.98
2025-07-29 08:54:37.026039,28.87,2400.0,41.84,9.31,3.39,1.66,0.91,0.83
2025-07-29 08:55:37.026039,19.4,2400.0,34.38,10.5,4.06,0.13,0.42,0.9
2025-07-29 08:56:37.026039,23.51,2400.0,27.29,11.63,1.48,0.07,0.5,0.98
2025-07-29 08:57:37.026039,23.74,2400.0,25.15,11.98,2.32,1.85,1.28,1.91
2025-07-29 08:58:37.026039,7.65,2400.0,33.24,10.68,1.43,1.36,1.16,0.38
2025-07-29 08:59:37.026039,13.46,2400.0,22.71,12.37,2.9,0.07,0.02,0.39
2025-07-29 09:00:37.026039,15.75,2400.0,20.92,12.65,0.59,0.85,1.13,1.01
2025-07-29 09:01:37.026039,20.07,2400.0,21.94,12.49,2.01,1.45,0.68,1.72
2025-07-29 09:02:37.026039,28.87,2400.0,40.33,9.55,1.14,0.67,1.77,1.11
2025-07-29 09:03:37.026039,22.4,2400.0,44.53,8.88,2.62,2.25,0.05,0.27
2025-07-29 09:04:37.026039,27.09,2400.0,36.59,10.15,1.88,2.99,0.05,1.01
2025-07-29 09:05:37.026039,14.67,2400.0,23.28,12.28,0.38,1.35,0.39,0.9
2025-07-29 09:06:37.026039,6.62,2400.0,36.56,10.15,4.86,2.88,1.43,0.58
2025-07-29 09:07:37.026039,28.98,2400.0,23.03,12.32,3.13,2.86,1.42,0.23
2025-07-29 09:08:37.026039,17.1,2400.0,36.68,10.13,3.3,2.02,0.96,1.89
2025-07-29 09:09:37.026039,14.24,2400.0,45.01,8.8,0.47,0.96,1.13,1.4
2025-07-29 09:10:37.026039,17.71,2400.0,24.85,12.02,4.57,1.0,1.35,0.59
2025-07-29 09:11:37.026039,16.65,2400.0,21.96,12.49,0.26,0.06,1.31,0.26
2025-07-29 09:12:37.026039,18.9,2400.0,41.64,9.34,4.79,1.95,0.53,1.94
2025-07-29 09:13:37.026039,20.88,2400.0,38.51,9.84,1.88,1.8,0.51,1.22
2025-07-29 09:14:37.026039,27.13,2400.0,23.23,12.28,0.5,1.98,0.1,1.18
2025-07-29 09:15:37.026039,79.09,2400.0,89.3,1.71,64.35,87.95,60.04,41.29
2025-07-29 09:16:37.026039,13.18,2400.0,25.24,11.96,4.71,2.35,0.09,1.97
2025-07-29 09:17:37.026039,19.92,2400.0,45.18,8.77,4.18,1.21,0.56,1.45
2025-07-29 09:18:37.026039,10.69,2400.0,22.7,12.37,4.33,1.15,1.23,0.94
2025-07-29 09:19:37.026039,22.55,2400.0,32.11,10.86,3.26,0.54,1.46,0.13
2025-07-29 09:20:37.026039,11.11,2400.0,32.41,10.81,4.44,0.22,0.5,1.18
2025-07-29 09:21:37.026039,24.39,2400.0,41.8,9.31,2.69,0.1,0.61,1.78
2025-07-29 09:22:37.026039,13.75,2400.0,31.01,11.04,1.56,1.04,0.25,1.75
2025-07-29 09:23:37.026039,9.47,2400.0,44.66,8.85,1.83,2.41,0.72,0.71
2025-07-29 09:24:37.026039,26.14,2400.0,35.54,10.31,4.02,0.42,0.07,0.92
2025-07-29 09:25:37.026039,15.58,2400.0,21.77,12.52,4.35,0.75,0.37,0.93
2025-07-29 09:26:37.026039,25.7,2400.0,40.87,9.46,0.23,2.09,1.79,0.91
2025-07-29 09:27:37.026039,18.19,2400.0,44.39,8.9,4.56,0.84,0.32,1.09
2025-07-29 09:28:37.026039,29.09,2400.0,33.32,10.67,1.55,0.27,1.91,0.39
2025-07-29 09:29:37.026039,7.09,2400.0,48.34,8.27,0.72,2.0,1.11,1.31
2025-07-29 09:30:37.026039,19.23,2400.0,20.65,12.7,2.96,0.81,0.44,1.68
2025-07-29 09:31:37.026039,22.12,2400.0,26.99,11.68,4.84,2.11,1.86,0.46
2025-07-29 09:32:37.026039,29.42,2400.0,27.24,11.64,0.79,2.15,1.62,1.6
2025-07-29 09:33:37.026039,14.04,2400.0,21.19,12.61,3.97,0.61,1.34,0.31
2025-07-29 09:34:37.026039,9.51,2400.0,22.51,12.4,1.22,2.24,0.23,0.4
2025-07-29 09:35:37.026039,5.84,2400.0,23.41,12.25,0.46,2.0,1.11,1.87
2025-07-29 09:36:37.026039,18.81,2400.0,20.6,12.7,1.04,1.9,1.01,0.69
2025-07-29 09:37:37.026039,17.07,2400.0,22.79,12.35,3.11,0.33,1.77,0.58
2025-07-29 09:38:37.026039,85.43,2400.0,82.75,2.76,142.27,78.06,227.3,21.81
2025-07-29 09:39:37.026039,10.78,2400.0,46.85,8.5,3.02,1.79,1.24,1.7
2025-07-29 09:40:37.026039,26.52,2400.0,44.02,8.96,0.56,2.7,1.64,0.28
2025-07-29 09:41:37.026039,7.05,2400.0,31.72,10.92,4.47,0.32,0.52,1.79
2025-07-29 09:42:37.026039,23.23,2400.0,34.96,10.41,0.46,2.69,0.5,0.51
2025-07-29 09:43:37.026039,6.35,2400.0,46.48,8.56,1.43,2.53,1.62,1.54
2025-07-29 09:44:37.026039,8.47,2400.0,29.97,11.2,3.62,2.61,1.48,0.33
2025-07-29 09:45:37.026039,28.69,2400.0,34.92,10.41,3.47,0.42,0.83,1.29
2025-07-29 09:46:37.026039,13.61,2400.0,28.8,11.39,4.55,2.53,1.32,1.97
2025-07-29 09:47:37.026039,10.16,2400.0,26.97,11.68,4.89,2.66,0.02,0.74
2025-07-29 09:48:37.026039,25.74,2400.0,34.88,10.42,3.54,2.83,1.06,0.19
2025-07-29 09:49:37.026039,26.24,2400.0,38.19,9.89,3.7,2.01,0.3,1.08
2025-07-29 09:50:37.026039,22.93,2400.0,22.12,12.46,4.93,0.39,1.62,1.08
2025-07-29 09:51:37.026039,15.02,2400.0,20.97,12.64,4.59,1.95,1.7,0.07
2025-07-29 09:52:37.026039,92.67,2400.0,80.41,3.13,84.76,52.13,214.88,16.62
2025-07-29 09:53:37.026039,24.55,2400.0,35.27,10.36,0.9,1.04,1.59,0.85
2025-07-29 09:54:37.026039,14.41,2400.0,35.33,10.35,1.19,2.7,1.81,0.88
2025-07-29 09:55:37.026039,15.92,2400.0,39.69,9.65,2.07,0.42,1.51,0.32
2025-07-29 09:56:37.026039,21.12,2400.0,31.17,11.01,1.87,0.07,1.57,0.47
2025-07-29 09:57:37.026039,24.71,2400.0,20.4,12.74,1.98,0.33,0.91,0.2
2025-07-29 09:58:37.026039,9.43,2400.0,27.98,11.52,4.13,0.42,0.06,0.59
2025-07-29 09:59:37.026039,6.83,2400.0,46.08,8.63,1.56,1.29,0.86,1.71
2025-07-29 10:00:37.026039,18.77,2400.0,47.8,8.35,3.43,1.11,1.07,1.82
2025-07-29 10:01:37.026039,11.49,2400.0,45.32,8.75,2.73,0.57,1.88,1.5
2025-07-29 10:02:37.026039,23.88,2400.0,47.0,8.48,3.59,0.99,1.92,1.16
2025-07-29 10:03:37.026039,26.88,2400.0,25.87,11.86,3.36,0.45,0.28,1.88
2025-07-29 10:04:37.026039,29.24,2400.0,21.7,12.53,0.88,0.76,1.63,0.02
2025-07-29 10:05:37.026039,25.24,2400.0,28.41,11.45,0.86,0.58,0.86,1.18
2025-07-29 10:06:37.026039,28.39,2400.0,34.04,10.55,3.47,2.55,1.9,1.52
2025-07-29 10:07:37.026039,18.83,2400.0,26.59,11.75,1.56,1.32,0.62,0.68
2025-07-29 10:08:37.026039,10.98,2400.0,24.68,12.05,2.62,0.07,1.32,1.37
2025-07-29 10:09:37.026039,17.28,2400.0,24.79,12.03,2.51,0.1,1.08,1.49
2025-07-29 10:10:37.026039,6.59,2400.0,32.29,10.83,3.27,0.55,1.24,1.65
2025-07-29 10:11:37.026039,16.0,2400.0,31.28,11.0,1.04,2.52,0.67,1.41
2025-07-29 10:12:37.026039,17.49,2400.0,41.4,9.38,1.35,1.58,0.37,0.14
2025-07-29 10:13:37.026039,8.22,2400.0,29.65,11.26,3.59,2.71,1.23,1.42
2025-07-29 10:14:37.026039,16.87,2400.0,31.57,10.95,1.29,1.33,0.48,0.53
2025-07-29 10:15:37.026039,14.71,2400.0,49.59,8.07,4.41,2.83,0.4,0.39
2025-07-29 10:16:37.026039,14.03,2400.0,29.28,11.32,4.23,1.64,0.86,1.69
2025-07-29 10:17:37.026039,16.46,2400.0,49.42,8.09,1.02,1.86,0.24,0.38
2025-07-29 10:18:37.026039,18.61,2400.0,24.78,12.04,2.6,1.36,0.25,0.51
2025-07-29 10:19:37.026039,17.46,2400.0,25.48,11.92,3.69,1.25,0.96,1.39
2025-07-29 10:20:37.026039,14.41,2400.0,27.85,11.54,1.77,0.24,1.18,0.51
2025-07-29 10:21:37.026039,5.02,2400.0,38.69,9.81,3.61,2.97,1.92,0.35
2025-07-29 10:22:37.026039,16.54,2400.0,37.34,10.03,3.08,1.29,0.88,1.06
2025-07-29 10:23:37.026039,29.88,2400.0,26.55,11.75,2.7,1.31,1.84,1.08
2025-07-29 10:24:37.026039,20.54,2400.0,45.04,8.79,2.67,1.61,1.19,0.76
2025-07-29 10:25:37.026039,9.54,2400.0,43.64,9.02,1.25,2.57,0.82,0.5
2025-07-29 10:26:37.026039,25.24,2400.0,36.65,10.14,1.3,2.11,1.9,1.53
2025-07-29 10:27:37.026039,22.66,2400.0,48.08,8.31,1.75,1.38,0.42,0.9
2025-07-29 10:28:37.026039,26.37,2400.0,47.18,8.45,2.0,2.09,1.43,1.19
2025-07-29 10:29:37.026039,15.39,2400.0,46.45,8.57,2.55,2.69,0.35,1.48
2025-07-29 10:30:37.026039,21.95,2400.0,46.1,8.62,0.55,1.56,1.26,1.42
2025-07-29 10:31:37.026039,13.3,2400.0,23.06,12.31,0.74,1.07,1.28,1.88
2025-07-29 10:32:37.026039,28.39,2400.0,22.19,12.45,1.34,1.23,1.71,0.16
2025-07-29 10:33:37.026039,5.13,2400.0,45.03,8.8,0.48,2.07,0.26,1.76
2025-07-29 10:34:37.026039,13.06,2400.0,31.65,10.94,1.68,0.94,0.58,1.95
2025-07-29 10:35:37.026039,5.05,2400.0,24.46,12.09,0.93,0.18,0.9,1.09
2025-07-29 10:36:37.026039,8.66,2400.0,20.08,12.79,3.88,1.09,1.44,0.93
2025-07-29 10:37:37.026039,26.51,2400.0,43.7,9.01,3.49,2.64,1.62,0.51
2025-07-29 10:38:37.026039,8.41,2400.0,44.46,8.89,0.72,0.61,1.29,0.93
2025-07-29 10:39:37.026039,15.52,2400.0,26.52,11.76,1.95,1.43,0.34,0.44
2025-07-29 10:40:37.026039,17.67,2400.0,29.2,11.33,3.56,2.28,0.63,0.43
2025-07-29 10:41:37.026039,22.59,2400.0,36.46,10.17,1.9,0.5,0.97,0.52
2025-07-29 10:42:37.026039,6.8,2400.0,45.08,8.79,3.98,0.64,1.76,0.44
2025-07-29 10:43:37.026039,19.89,2400.0,39.3,9.71,1.48,0.22,0.22,1.2
2025-07-29 10:44:37.026039,24.51,2400.0,46.42,8.57,1.29,0.98,1.55,1.35
2025-07-29 10:45:37.026039,25.59,2400.0,23.13,12.3,1.04,2.69,0.91,0.05
2025-07-29 10:46:37.026039,27.69,2400.0,46.39,8.58,0.87,0.88,1.33,1.91
2025-07-29 10:47:37.026039,16.35,2400.0,25.16,11.97,1.94,1.25,0.11,0.11
2025-07-29 10:48:37.026039,14.71,2400.0,38.76,9.8,1.12,2.41,1.43,0.93
2025-07-29 10:49:37.026039,18.37,2400.0,20.55,12.71,4.57,0.38,0.63,0.17
2025-07-29 10:50:37.026039,18.36,2400.0,35.95,10.25,1.14,0.82,0.52,0.9
2025-07-29 10:51:37.026039,23.41,2400.0,32.88,10.74,3.89,0.24,1.92,0.27
2025-07-29 10:52:37.026039,6.88,2400.0,25.73,11.88,0.3,2.29,0.23,0.65
2025-07-29 10:53:37.026039,9.68,2400.0,47.54,8.39,3.49,0.74,1.71,0.9
2025-07-29 10:54:37.026039,27.05,2400.0,28.35,11.46,4.87,2.13,0.28,0.86
2025-07-29 10:55:37.026039,15.59,2400.0,40.42,9.53,2.96,1.04,0.58,0.64
2025-07-29 10:56:37.026039,8.22,2400.0,35.75,10.28,4.6,0.96,1.84,1.88
2025-07-29 10:57:37.026039,7.38,2400.0,39.79,9.63,1.7,1.8,0.3,0.07
